 
Chevrolet Tavera Neo Ls B3 10-str Bs-iii (make Year 2013) (d,Chennai,Chevrolet,Tavera,2013,Diesel,75000,750000
"Chevrolet Tavera T surrendered,life tax paid",Chennai,Chevrolet,Tavera,2010,Diesel,180000,500000
Chevrolet Cruze diesel 33000 Kms 2017 year,Chennai,Chevrolet,Cruze,2014,Diesel,33000,897000
Chevrolet Tavera B1 7-seater - Bs Iii (make Year 2016) (dies,Chennai,Chevrolet,Tavera,2016,Diesel,150000,265000
Chevrolet Sail 1.2 Ls Abs (make Year 2013) (petrol),Chennai,Chevrolet,Sail,2013,Petrol,75000,450000
Chevrolet Cruze Lt (make Year 2011) (petrol),Chennai,Chevrolet,Cruze,2011,Petrol,63027,650000
Chevrolet Beat Lt Petrol (make Year 2010) (petrol),Chennai,Chevrolet,Beat,2010,Petrol,28000,235000
Tavera 2012 neo 3 9+1 sale,Chennai,Chevrolet,Tavera,2012,Diesel,91000,575000
Chevrolet Tavera diesel 139000 Kms 2011 year,Chennai,Chevrolet,Tavera,2011,Diesel,139000,550000
2011 spark Ls single owner lpg. Ledy used power steering power windows,Chennai,Chevrolet,Spark,2011,Petrol,43000,169000
Chevrolet Cruze Lt (make Year 2011) (diesel),Chennai,Chevrolet,Cruze,2011,Diesel,81000,815000
Chevrolet Spark Lt 1.0 Opt (make Year 2011) (petrol),Chennai,Chevrolet,Spark,2011,Petrol,34000,230000
Chevrolet Tavera Neo 3 Ls- 10 Str Bs-iii (make Year 2010) (d,Chennai,Chevrolet,Tavera,2010,Diesel,92000,450000
Tavera ls 2013 model very good condition,Chennai,Chevrolet,Tavera,2013,Diesel,100000,525000
Chevrolet Sail petrol 39500 Kms 2014 year,Chennai,Chevrolet,Sail,2014,Petrol,39500,361000
Tavera(t board),Chennai,Chevrolet,Tavera,2011,Diesel,190000,400000
Chevrolet Beat LT Petrol(Make 2011 Reg 2012),Chennai,Chevrolet,Beat,2011,Petrol,60661,230000
2012 Chevrolet Cruze diesel 70000 Kms,Chennai,Chevrolet,Cruze,2012,Diesel,70000,625000
Chevrolet Tavera (make Year 2013) (diesel),Chennai,Chevrolet,Tavera,2013,Diesel,70000,770000
